0xc5e97d02ecd883772fb8eb234e42f54ead9aed82d25e2d9930e146c6e10b8c84//MetaCartel Ventures//mcv.eth//0xc22aC94fA7cD5c40a8490DfcFDE91081416Fc0b8//active//7946//0//7946//1660339828//4
0x66fae909740af8c8ead91fc78349c57444b3429549eedc7642acd526679ba264//MetaCartel Ventures//mcv.eth//0xd662fA474C0A1346a26374bb4581D1F6D3Fb2d94//closed//10324//0//10324//1659843245//7
0x7a7dde04bbffc274c5c050d030640239df7a8e468fccfd70988dd289f777040a//MetaCartel Ventures//mcv.eth//0xa0DD8E6c5440a424cD19f5Ec30F8fa485E814247//closed//28131//0//28131//1657724014//15
0xd71061e6c3a71ea1b633a1d4281278e297bac4fee225a5a378a3f2a4767232f8//MetaCartel Ventures//mcv.eth//0xa0DD8E6c5440a424cD19f5Ec30F8fa485E814247//closed//19713//7947//27660//1656606826//14
0x46ffeac21746d11982e1dc1a1023955f1e4fdffc5aadf141060dcf088a259cbb//MetaCartel Ventures//mcv.eth//0xd662fA474C0A1346a26374bb4581D1F6D3Fb2d94//closed//3110//17356//20519//1654838570//11
0x96178e95ff636c16c3b5004403965e7a72d1808ee3b0116ec8402e98c079e255//MetaCartel Ventures//mcv.eth//0x850B57Fa5E6cf7dD624aC9287a2C7c79b342D7A8//closed//259//20693//20952//1654630861//9
0xdee1cfd403066ffe7d90b0a9718d4a8348daf82dce6a6fa6b755e0fc9e58d67b//MetaCartel Ventures//mcv.eth//0x850B57Fa5E6cf7dD624aC9287a2C7c79b342D7A8//closed//8642//2382//11024//1654187519//7
0xba38678789dce4ae53f8073f67ec11ca1d912c7670034710c9c0963334a01c98//MetaCartel Ventures//mcv.eth//0xafCD4572408b322adA9890253a7A42A9Fa4C2E40//closed//20589//0//20589//1654038302//9
0x9e56868f1da423c5c0335152376d43c2523e8c797826a4f3d72d46fe893b4495//MetaCartel Ventures//mcv.eth//0x850B57Fa5E6cf7dD624aC9287a2C7c79b342D7A8//closed//18519//771//19290//1654026753//11
0xf0d79a09d48986b9ed57cdd1ac48830d63fd3a6de8af3ac099773b71c7db387d//MetaCartel Ventures//mcv.eth//0xd662fA474C0A1346a26374bb4581D1F6D3Fb2d94//closed//3734//10388//14122//1653384994//6
0x90fadd0b92f66857e56690cec329ad21644611f4bd1243379b82a779686659bc//MetaCartel Ventures//mcv.eth//0xa0DD8E6c5440a424cD19f5Ec30F8fa485E814247//closed//5232//0//5232//1652885700//3
0xa42d432e4a867f2e2d0477c7bf890163005e6b0a68c1f41adf14f335abfc4e88//MetaCartel Ventures//mcv.eth//0xd662fA474C0A1346a26374bb4581D1F6D3Fb2d94//closed//14612//0//14612//1652245261//8
0xc74ee844d76a38675aa15a0052c1a39b6972d6958067a22eb93ab5b25d9016d4//MetaCartel Ventures//mcv.eth//0xd662fA474C0A1346a26374bb4581D1F6D3Fb2d94//closed//21180//0//21180//1652241518//10
QmemELeP4sxXTwbjXzQg74PgoL35gAramxBBiz3YZ9ANDk//MetaCartel Ventures//mcv.eth//0x8C991297440a79358BD864902E704ecC815eac81//closed//9344//1103//10447//1651683894//5
0x218d251528cd0b1580b575c51fd0ccb8850f0fe358948118283ff2f6592e834a//MetaCartel Ventures//mcv.eth//0xa15Ca74e65bf72730811ABF95163E89aD9b9DFF6//closed//13897//10712//24609//1651375780//13
0x9bc056cc96f7b04750a69bed6ba12661effe84bc18dd830dfee5482b697f4493//MetaCartel Ventures//mcv.eth//0xd662fA474C0A1346a26374bb4581D1F6D3Fb2d94//closed//25094//0//25094//1650999853//14
0xebf698166c5b56ee9e118bc496ed3cf0e9ee2f5266d1abf0a935e8873107c1c4//MetaCartel Ventures//mcv.eth//0xa15Ca74e65bf72730811ABF95163E89aD9b9DFF6//closed//18604//259//18863//1649709943//9
QmRQtyN5jqr2CkA3tYkJTPVMm1SBhnuuVwSJs9GkDvatna//MetaCartel Ventures//mcv.eth//0x8C991297440a79358BD864902E704ecC815eac81//closed//2525//15877//18402//1649094819//6
0xe074d65084342d8750de676547a2d4aca5d0afcf0e7ea1c463836fa7671f65be//MetaCartel Ventures//mcv.eth//0xc22aC94fA7cD5c40a8490DfcFDE91081416Fc0b8//closed//16462//0//16462//1648738322//5
QmRMJhhmZ39vHykUVUHye5vbmecRs5R6zL656h2JB2FmxS//MetaCartel Ventures//mcv.eth//0x8C991297440a79358BD864902E704ecC815eac81//closed//7496//13951//21447//1648598472//9
0x38f56529ec871ad4a70e66ae18cd51c69f5be993777e3853382c24f5bdd0c9cc//MetaCartel Ventures//mcv.eth//0xafCD4572408b322adA9890253a7A42A9Fa4C2E40//closed//15172//0//15172//1648533739//8
0xbe971ce987a01bc5346e2f56076436e8df2e51e54ff534346263007e193010c9//MetaCartel Ventures//mcv.eth//0xd662fA474C0A1346a26374bb4581D1F6D3Fb2d94//closed//13821//0//13821//1647396947//7
0x9572bee8499250aebfa1fe8b22452b95a7ed526bdec9dd4d9a52b8a095c5e60a//MetaCartel Ventures//mcv.eth//0x6C65fB326e7734Ba5508b5d043718288b43b9ed9//closed//7433//0//7433//1646245598//4
