0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,10,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,1,1589736687,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0x92917666b0ffbd39d4ce4fcf2df1c6c4808cfdb6,0x92917666b0ffbd39d4ce4fcf2df1c6c4808cfdb6,1,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1602700120,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0x943b614a600117b3cb96f33b6ced60571e8b6c91,0x943b614a600117b3cb96f33b6ced60571e8b6c91,1,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1603367621,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0x9af481276b075e036bc23e887a8bd275e69ef74c,0x9af481276b075e036bc23e887a8bd275e69ef74c,1,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1593018761,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xa36fb3c8ead0a0b976e5fcf01ad2e51e1ad3d034,0xa36fb3c8ead0a0b976e5fcf01ad2e51e1ad3d034,1,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1602413645,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xa9da2e4b36d75d3aee8630c6acd09fd567091f10,0xa9da2e4b36d75d3aee8630c6acd09fd567091f10,1,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1619883478,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xad1cbe6fcab49120273df0c308f6c1b094fbfb57,0xad1cbe6fcab49120273df0c308f6c1b094fbfb57,30,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,9,1589950193,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,0,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1585021663,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xbcb77084e79c3742fbc59dfbf18dbbdbb522500b,0xbcb77084e79c3742fbc59dfbf18dbbdbb522500b,1,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1592303178,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xc275a42dcd98a19ec06874623dc80fee99911592,0xc275a42dcd98a19ec06874623dc80fee99911592,4,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1596246727,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xc3f6e18b429b6baf1bd31b1e504aee7827c7aab5,0xc3f6e18b429b6baf1bd31b1e504aee7827c7aab5,1,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1592568838,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xced608aa29bb92185d9b6340adcbfa263dae075b,0xced608aa29bb92185d9b6340adcbfa263dae075b,2,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1589712441,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xdbadf8f48fb502e0fb9539a2f5a6c9b4b3d13e30,0xdbadf8f48fb502e0fb9539a2f5a6c9b4b3d13e30,1,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1591039172,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xdc546f477f273bcf327297bf4adcb671b5f20be1,0xdc546f477f273bcf327297bf4adcb671b5f20be1,1,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,1,1592570697,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xea886349d44aa81de644f0f02105707f563103e6,0xea886349d44aa81de644f0f02105707f563103e6,0,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1619883802,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xf24f32a62594978da3f8d88d61225a101ed40212,0xf24f32a62594978da3f8d88d61225a101ed40212,1,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1592569940,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xf251ca37a80200f7afeff398da0338f4c1f01249,0xf251ca37a80200f7afeff398da0338f4c1f01249,0,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1619883744,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xf2d6892104e00ea0dbb6f81a88355db201289890,0xf2d6892104e00ea0dbb6f81a88355db201289890,1,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1592996126,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xf8a685702347377e396486967399f33c6c0c0a29,0xf8a685702347377e396486967399f33c6c0c0a29,5,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1593094676,0
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-member-0xfacef700458d4fc9746f7f3e0d37b462711ff09e,0xfacef700458d4fc9746f7f3e0d37b462711ff09e,4,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0,1590859729,0
0x0353b86f1e8dd2d28b6eed6fd9b5cbbdc2df42c5-member-0x5be0558e0467e4ad682757cc2959d1fdc4c37d42,0x5be0558e0467e4ad682757cc2959d1fdc4c37d42,0,0x0353b86f1e8dd2d28b6eed6fd9b5cbbdc2df42c5,0,1649433663,1
0x0353b86f1e8dd2d28b6eed6fd9b5cbbdc2df42c5-member-0xb02ce57d40c7eb70bde88e570c78a4d0f4fd96ba,0xb02ce57d40c7eb70bde88e570c78a4d0f4fd96ba,100001,0x0353b86f1e8dd2d28b6eed6fd9b5cbbdc2df42c5,2,1638960840,0
0x0366df36344c494aafe34f7b2f852fedc8497770-member-0x9b720446714a8364cda80c148ebb9e8245e57a25,0x9b720446714a8364cda80c148ebb9e8245e57a25,1,0x0366df36344c494aafe34f7b2f852fedc8497770,0,1616683255,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x007bc558d547ada9813bf148510988262f510c4e,0x007bc558d547ada9813bf148510988262f510c4e,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1574904994,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,0x0115f5ce3f986a35b1edb6f2c3815cebb2461e70,1,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1584791684,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x01f10495f16c0e85c26121a891dd92ff3bd02da8,0x01f10495f16c0e85c26121a891dd92ff3bd02da8,5,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1583703018,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x0492b9170ec01d91f3aa721ff8ada42dd33fbbb8,0x0492b9170ec01d91f3aa721ff8ada42dd33fbbb8,0,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1575857864,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x0aba55c93cf7292f71067b0ba0d8b464592895ca,0x0aba55c93cf7292f71067b0ba0d8b464592895ca,50,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1561594315,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x0bf4c238a25b66cd869331a692dfd0322708d7fb,0x0bf4c238a25b66cd869331a692dfd0322708d7fb,0,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1584653443,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x0eabffd8ce94ab2387fc44ba32642af0c58af433,0x0eabffd8ce94ab2387fc44ba32642af0c58af433,20,0x0372f3696fa7dc99801f435fd6737e57818239f2,25,1563033672,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x0efe994201e2b0136dd40d5033b5f437e4c5f958,0x0efe994201e2b0136dd40d5033b5f437e4c5f958,50,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1581508508,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x1289f94bcc60ed9f894ab9d5a54c21b3d4b3f2da,0x1289f94bcc60ed9f894ab9d5a54c21b3d4b3f2da,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,25,1574905023,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x15303ff0d49b2bcf48d076896093e745a8ae6658,0x15303ff0d49b2bcf48d076896093e745a8ae6658,1,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1586899874,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x1c0aa8ccd568d90d61659f060d1bfb1e6f855a20,0x1c0aa8ccd568d90d61659f060d1bfb1e6f855a20,4,0x0372f3696fa7dc99801f435fd6737e57818239f2,5,1584238695,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x1c9e5aba9bce815ed3bb7d9455931b84c56d5114,0x1c9e5aba9bce815ed3bb7d9455931b84c56d5114,100,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1563033719,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x1dac51886d5b461fccc784ad3813a5969dd42e6f,0x1dac51886d5b461fccc784ad3813a5969dd42e6f,3,0x0372f3696fa7dc99801f435fd6737e57818239f2,1,1580696222,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x2566190503393b80bded55228c61a175f40e4d42,0x2566190503393b80bded55228c61a175f40e4d42,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1563033815,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x2b47c57a4c9fc1649b43500f4c0cda6cf29be278,0x2b47c57a4c9fc1649b43500f4c0cda6cf29be278,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,1,1583668442,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x2d407ddb06311396fe14d4b49da5f0471447d45c,0x2d407ddb06311396fe14d4b49da5f0471447d45c,6,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1585482798,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x357b7e9acd156c0f930b75c6ae6a42f3d9173042,0x357b7e9acd156c0f930b75c6ae6a42f3d9173042,50,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1593500700,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x370ceca4fc1287ed99924bba76259f6c771a6022,0x370ceca4fc1287ed99924bba76259f6c771a6022,25,0x0372f3696fa7dc99801f435fd6737e57818239f2,4,1564279177,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x3d1df1a816577a62db61281f673c4f43ae063490,0x3d1df1a816577a62db61281f673c4f43ae063490,100,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1567255706,1
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x3d97da320ed3d3aee33559b643339571a8abe6e9,0x3d97da320ed3d3aee33559b643339571a8abe6e9,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,3,1563033793,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x3e0cf03f718520f30300266dcf4db50ba12d3331,0x3e0cf03f718520f30300266dcf4db50ba12d3331,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,2,1582960078,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x4444444477eb5fe6d1d42e98e97d9c4c03a57f99,0x4444444477eb5fe6d1d42e98e97d9c4c03a57f99,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1573697838,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x476547d8472407cb05acc4b3b8a5431871d0d072,0x476547d8472407cb05acc4b3b8a5431871d0d072,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,5,1571036709,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x4d31d0297174ec3fd689d9544efc15e851e443eb,0x4d31d0297174ec3fd689d9544efc15e851e443eb,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,4,1582752542,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x4e6fbdb11e8746a3fd7a8a919ea04c476b6781a0,0x4e6fbdb11e8746a3fd7a8a919ea04c476b6781a0,1,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1586571456,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x4f0a1940de411285ad0455a7f40c81b5e0bc8492,0x4f0a1940de411285ad0455a7f40c81b5e0bc8492,1,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1591133338,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,1,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1591634536,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x57db4c6e862e4144ff48b67732d2ccb5af9de14c,0x57db4c6e862e4144ff48b67732d2ccb5af9de14c,1,0x0372f3696fa7dc99801f435fd6737e57818239f2,1,1577931434,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x59e4415cc1eccecb5edaec533bdd87bf47c2ecf9,0x59e4415cc1eccecb5edaec533bdd87bf47c2ecf9,100,0x0372f3696fa7dc99801f435fd6737e57818239f2,3,1564425315,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x5b93ff82faaf241c15997ea3975419dddd8362c5,0x5b93ff82faaf241c15997ea3975419dddd8362c5,1,0x0372f3696fa7dc99801f435fd6737e57818239f2,33,1576220718,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x5bb3e1774923b75ecb804e2559149bbd2a39a414,0x5bb3e1774923b75ecb804e2559149bbd2a39a414,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,5,1563033763,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x5bfd96e1a7d2f597cc1a602d89fc9fca61207e09,0x5bfd96e1a7d2f597cc1a602d89fc9fca61207e09,50,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1565864260,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x5f350bf5fee8e254d6077f8661e9c7b83a30364e,0x5f350bf5fee8e254d6077f8661e9c7b83a30364e,3,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1576186152,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x60c38e6f5735ee81240e3a9857147e9438b01ba0,0x60c38e6f5735ee81240e3a9857147e9438b01ba0,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1588239247,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x632889068e25630f5c928681e8529ee255d8cd52,0x632889068e25630f5c928681e8529ee255d8cd52,1,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1573715111,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x65e624de155fb5e42454947b87b04c535b8acde9,0x65e624de155fb5e42454947b87b04c535b8acde9,0,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1591599957,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x66268791b55e1f5fa585d990326519f101407257,0x66268791b55e1f5fa585d990326519f101407257,1,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1565561554,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x66b1de0f14a0ce971f7f248415063d44caf19398,0x66b1de0f14a0ce971f7f248415063d44caf19398,0,0x0372f3696fa7dc99801f435fd6737e57818239f2,12,1584643610,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x68d36dcbdd7bbf206e27134f28103abe7cf972df,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,3,1586554207,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x6b817156a65615f01949eae47cc66f2a1f2f2e7d,0x6b817156a65615f01949eae47cc66f2a1f2f2e7d,1,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1591219774,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,20,0x0372f3696fa7dc99801f435fd6737e57818239f2,14,1568757300,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x6fc46b64e3de0a4962d15a75129f39a9068c6f10,0x6fc46b64e3de0a4962d15a75129f39a9068c6f10,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,7,1586502905,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x7136fbddd4dffa2369a9283b6e90a040318011ca,0x7136fbddd4dffa2369a9283b6e90a040318011ca,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,2,1592152881,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x73dd61e593b827f1a36d3324260a8e62e47196fe,0x73dd61e593b827f1a36d3324260a8e62e47196fe,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1582545194,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x7a446c7fda67e5e8705ad90f2da52fc018280731,0x7a446c7fda67e5e8705ad90f2da52fc018280731,0,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1570006216,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x7e225a2a269f7af1c884b20f2ba30e8c6573edff,0x7e225a2a269f7af1c884b20f2ba30e8c6573edff,6,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1583754803,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x7f4c4b0f51c17e72248b2bcef176e7649c187e7b,0x7f4c4b0f51c17e72248b2bcef176e7649c187e7b,0,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1563183461,1
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x818ff73a5d881c27a945be944973156c01141232,0x818ff73a5d881c27a945be944973156c01141232,1,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1574154693,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x82a8439ba037f88bc73c4ccf55292e158a67f125,0x82a8439ba037f88bc73c4ccf55292e158a67f125,0,0x0372f3696fa7dc99801f435fd6737e57818239f2,4,1563807105,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,52,0x0372f3696fa7dc99801f435fd6737e57818239f2,3,1564172693,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf,0x83ab8e31df35aa3281d630529c6f4bf5ac7f7abf,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,2,1574975475,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x85ac9e682995ebebde8ff107fbbbfe7c40992e4a,0x85ac9e682995ebebde8ff107fbbbfe7c40992e4a,100,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1586368370,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1,0x0372f3696fa7dc99801f435fd6737e57818239f2,50,1559770127,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x882651817bc443fabc95c7cc9124367082470d66,0x882651817bc443fabc95c7cc9124367082470d66,0,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1570552876,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x8b3765eda5207fb21690874b722ae276b96260e0,0x8b3765eda5207fb21690874b722ae276b96260e0,1,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1576237985,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x8c4c44fd06f7f98f08bf6a9ca156cec9ee1f31f8,0x8c4c44fd06f7f98f08bf6a9ca156cec9ee1f31f8,10,0x0372f3696fa7dc99801f435fd6737e57818239f2,0,1568405567,0
0x0372f3696fa7dc99801f435fd6737e57818239f2-member-0x8f942eced007bd3976927b7958b50df126feecb5,0x8f942eced007bd3976927b7958b50df126feecb5,2,0x0372f3696fa7dc99801f435fd6737e57818239f2,1,1579573195,0
