0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-13,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xad1cbe6fcab49120273df0c308f6c1b094fbfb57,1590340824,2,0,710,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-14,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xc3f6e18b429b6baf1bd31b1e504aee7827c7aab5,1590516969,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-15,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xf24f32a62594978da3f8d88d61225a101ed40212,1590650942,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-16,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xdc546f477f273bcf327297bf4adcb671b5f20be1,1590684520,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-17,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xfacef700458d4fc9746f7f3e0d37b462711ff09e,1590733344,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-18,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xf2d6892104e00ea0dbb6f81a88355db201289890,1590748976,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-19,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x1efed205caede27da1135cd37a4192861a51100e,1590749041,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-2,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x717303f9258ff6fae98a9e1dba3d34bf21688415,1585020375,1,0,1,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-20,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x9af481276b075e036bc23e887a8bd275e69ef74c,1591075357,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-21,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xf8a685702347377e396486967399f33c6c0c0a29,1591159023,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-22,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,1591160861,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-23,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x4e8372537cf5d1493fb5a68d7f48fd190ed137f4,1591246077,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-24,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x41262188e5a1ba7f537b449ee584b80dc491cb2d,1591277374,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-25,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x717303f9258ff6fae98a9e1dba3d34bf21688415,1592303942,2,0,701,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-26,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x4329c87d5ed63b9d186a707e20a2325a42af1e26,1592430663,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-27,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xc275a42dcd98a19ec06874623dc80fee99911592,1593772958,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-28,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x0aec94fdb92e72fce21f80176f22b0cc5002d92c,1593895642,0,1,0,1,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-29,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x0aec94fdb92e72fce21f80176f22b0cc5002d92c,1594093361,1,0,10,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-3,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x70ee1166e52f227ac161570e02a75d68f6e3c92a,1587030174,1,0,100,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-30,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x34665577f1d363d839b88d24105833efed0c592a,1594389758,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-31,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x008de861efedc4617caeb1d27a6aa0e6e7e2c987,1595461423,1,0,30,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-32,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x55d6eda1742b1a078123f762b5d75c5ece49f955,1596111379,0,0,0,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-33,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x55d6eda1742b1a078123f762b5d75c5ece49f955,1596112534,1,0,30,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-34,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x18e33cffcd0664f71eda650d003624528d4de830,1596167799,1,0,30,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-35,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x070f40ccce59a4585e00227d9c01c705c6d087be,1596433846,0,0,0,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-36,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x84e356a5af981e8e91513396cb75078f0f638bb6,1596549599,1,0,700,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-37,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x38e176939ab3f3f8b91cfa882f91f5683cd9ccbd,1597723733,0,1,0,1,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-38,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x943b614a600117b3cb96f33b6ced60571e8b6c91,1600940313,1,0,1,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-39,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x92917666b0ffbd39d4ce4fcf2df1c6c4808cfdb6,1600950385,1,0,30,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-4,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xced608aa29bb92185d9b6340adcbfa263dae075b,1588003756,1,0,100,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-40,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xa36fb3c8ead0a0b976e5fcf01ad2e51e1ad3d034,1600951698,1,0,30,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-41,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x7414df7948e17c37e588e5ac8e43195cbb2af801,1601948705,1,0,1,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-42,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xa9da2e4b36d75d3aee8630c6acd09fd567091f10,1603388514,1,0,1,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-43,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xf251ca37a80200f7afeff398da0338f4c1f01249,1603769132,0,0,0,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-44,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xad5652e65bfde3d39a0cf8aa1377f08a515afc88,1615175901,0,0,0,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-45,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xea886349d44aa81de644f0f02105707f563103e6,1615596013,0,0,0,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-46,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,1619884234,1,0,1,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-47,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,1620218986,1,0,1,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-48,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,1621695499,1,0,1,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-5,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1588116922,1,0,100,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-6,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0x717303f9258ff6fae98a9e1dba3d34bf21688415,1588131273,1,0,100,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-7,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xad1cbe6fcab49120273df0c308f6c1b094fbfb57,1588143322,1,0,100,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-8,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xdbadf8f48fb502e0fb9539a2f5a6c9b4b3d13e30,1588705705,2,0,110,0,
0x016e79e9101a8eaa3e7f46d6d1c267819c09c939-proposal-9,0x016e79e9101a8eaa3e7f46d6d1c267819c09c939,0xfacef700458d4fc9746f7f3e0d37b462711ff09e,1588895889,2,0,110,0,
0x0353b86f1e8dd2d28b6eed6fd9b5cbbdc2df42c5-proposal-0,0x0353b86f1e8dd2d28b6eed6fd9b5cbbdc2df42c5,0xb02ce57d40c7eb70bde88e570c78a4d0f4fd96ba,1638991916,1,0,1,0,
0x0353b86f1e8dd2d28b6eed6fd9b5cbbdc2df42c5-proposal-1,0x0353b86f1e8dd2d28b6eed6fd9b5cbbdc2df42c5,0x257e2c2bd94b3573f6aa029badf3d7ca4be2fd21,1648046402,1,0,100001,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-0,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1559771041,1,0,1,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-1,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1559859255,1,0,1,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-10,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1561574844,1,0,1,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-100,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x5b93ff82faaf241c15997ea3975419dddd8362c5,1583578171,3,0,31,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-101,0x0372f3696fa7dc99801f435fd6737e57818239f2,0xd3e9d60e4e4de615124d5239219f32946d10151d,1583608295,2,0,20,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-102,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1584272337,3,0,21,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-103,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,1584509085,2,0,20,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-104,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1585147791,2,0,4,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-105,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1585148277,3,0,44,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-106,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1585148568,3,0,3,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-107,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x66b1de0f14a0ce971f7f248415063d44caf19398,1585285924,2,0,3,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-108,0x0372f3696fa7dc99801f435fd6737e57818239f2,0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,1585333899,2,0,2,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-109,0x0372f3696fa7dc99801f435fd6737e57818239f2,0xbaf6e57a3940898fd21076b139d4ab231dcbbc5f,1585336540,2,0,2,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-11,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1561579616,0,0,0,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-110,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x66b1de0f14a0ce971f7f248415063d44caf19398,1585372702,7,3,48,49,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-111,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1585586890,2,0,11,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-112,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x5bb3e1774923b75ecb804e2559149bbd2a39a414,1585686821,2,0,11,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-113,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x66b1de0f14a0ce971f7f248415063d44caf19398,1586455511,3,0,16,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-114,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1586992557,6,0,33,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-115,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1587005815,3,0,21,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-116,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1587236813,1,0,10,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-117,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x5bb3e1774923b75ecb804e2559149bbd2a39a414,1587427521,5,0,36,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-118,0x0372f3696fa7dc99801f435fd6737e57818239f2,0xc7f459c7edcf9333d223bd1c346f46819403ca06,1587479829,4,0,31,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-119,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1588487646,3,4,21,82,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-12,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1561923597,1,0,1,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-120,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1588488294,3,4,21,82,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-121,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x66b1de0f14a0ce971f7f248415063d44caf19398,1588704264,0,2,0,30,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-122,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x66b1de0f14a0ce971f7f248415063d44caf19398,1588967633,2,0,20,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-123,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x66b1de0f14a0ce971f7f248415063d44caf19398,1589485280,2,0,20,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-124,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x66b1de0f14a0ce971f7f248415063d44caf19398,1589910341,2,0,20,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-125,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x6fc46b64e3de0a4962d15a75129f39a9068c6f10,1590002693,2,0,14,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-126,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1590372402,2,0,11,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-127,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1590372484,2,0,11,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-128,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1590372612,3,0,30,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-129,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x66b1de0f14a0ce971f7f248415063d44caf19398,1590420092,2,0,23,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-13,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1562234831,1,0,1,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-130,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1590931659,2,0,14,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-131,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1591070525,2,0,14,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-132,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1591121476,3,0,15,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-133,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x66b1de0f14a0ce971f7f248415063d44caf19398,1591831502,1,0,10,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-134,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x66b1de0f14a0ce971f7f248415063d44caf19398,1591841448,3,0,33,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-135,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x5b93ff82faaf241c15997ea3975419dddd8362c5,1592285824,8,0,75,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-136,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1593117686,1,0,1,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-137,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1593118066,0,0,0,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-138,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1593147183,1,0,1,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-139,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x6dc43be93a8b5fd37dc16f24872babc6da5e5e3e,1593147392,1,0,1,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-14,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1562234967,1,0,1,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-140,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x5b93ff82faaf241c15997ea3975419dddd8362c5,1593745027,3,0,30,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-141,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x5b93ff82faaf241c15997ea3975419dddd8362c5,1593745548,1,0,10,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-142,0x0372f3696fa7dc99801f435fd6737e57818239f2,0xb98ec0012fba5de02ab506782862a63a7945ee9c,1594399929,2,0,20,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-143,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1594748884,3,0,24,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-144,0x0372f3696fa7dc99801f435fd6737e57818239f2,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,1596491766,1,0,10,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-145,0x0372f3696fa7dc99801f435fd6737e57818239f2,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,1597944725,4,0,31,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-15,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1562840170,1,0,1,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-16,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1563034270,1,0,1,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-17,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1563132825,2,0,11,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-18,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1564059192,5,0,140,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-19,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x88516b29ce9e92c7ac5025fb355ee5a76b8140f2,1564262774,7,0,191,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-2,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1559859503,1,0,1,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-20,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x88516b29ce9e92c7ac5025fb355ee5a76b8140f2,1564263057,7,0,191,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-21,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1564426043,3,0,70,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-22,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1564506264,4,0,80,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-23,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x88516b29ce9e92c7ac5025fb355ee5a76b8140f2,1565108936,4,0,40,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-24,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x88516b29ce9e92c7ac5025fb355ee5a76b8140f2,1565111465,3,0,21,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-25,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x88516b29ce9e92c7ac5025fb355ee5a76b8140f2,1565118968,2,0,20,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-26,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x88516b29ce9e92c7ac5025fb355ee5a76b8140f2,1565119183,0,2,0,11,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-27,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x88516b29ce9e92c7ac5025fb355ee5a76b8140f2,1565130017,4,0,31,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-28,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x88516b29ce9e92c7ac5025fb355ee5a76b8140f2,1565961244,3,0,30,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-29,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x88516b29ce9e92c7ac5025fb355ee5a76b8140f2,1566907674,3,0,61,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-3,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1559859583,1,0,1,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-30,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x88516b29ce9e92c7ac5025fb355ee5a76b8140f2,1566907981,5,0,81,0,
0x0372f3696fa7dc99801f435fd6737e57818239f2-proposal-31,0x0372f3696fa7dc99801f435fd6737e57818239f2,0x88516b29ce9e92c7ac5025fb355ee5a76b8140f2,1567491707,3,2,21,11,
