0x5ef706871a7cfdd6024aea6041c7717feb9a9d328a168279720ae3262e0f170c,0x329c54289Ff5D6B7b7daE13592C6B1EDA1543eD4,closed,40123.0617835163,4.803841493843882,40129.21206606741,1657116475
bafkreic2sezyt4xnxnp6uyrv7uyzrozmhe3cf6powbs4mnx6zod4vxk2km,0xC6625129C9df3314a4dd604845488f4bA62F9dB8,active,26021.396119478835,10300.544377408269,36341.93349825167,1657033710
0x669d6c67dfc4ca944f74c3e311060f844fc069065ab7099addd3daa298711bec,0xAA7A9d80971E58641442774C373C94AaFee87d66,closed,174373.26073550002,10157.082981395355,184536.54313793255,1657018231
0xe36852946468db4bb0d32ba70ae9eef7f74aebb0238fd0a26a236f992432b8cf,0xc290Cfb8D020c0615e9C63036f4319Cc41717E68,active,38557.728483196166,112.27956745773226,38675.57705192692,1656967100
0xf4d2d4c89e29cd11472d5b86f013cb0995952b96099ced35eb91a03e99fbb5cf,0xC9a872868afA68BA937f65A1c5b4B252dAB15D85,closed,206352.95773572545,269.28704628329706,206622.24478200873,1656081295
0xb4886ff25f454773a779be3627863181ec7dbe1fb6b6e631678610dbe3f03a88,0xf71fc92e2949ccF6A5Fd369a0b402ba80Bc61E02,closed,12322.72298070304,34.94177591816871,12357.66475662121,1655214694
0x61ad521a6490c94a06237bcb650ae5011cddf08bc061e445a1053cb3d14b41e5,0xa48168C3D73De7B4Fed96383E2BeF8e53443A263,closed,117204.92440409612,8.832478336716688,117213.75688243286,1654541693
0xcce9760adea906176940ae5fd05bc007cc9252b524832065800635484cb5cb57,0xe965484BA4250c446779D4703f1598DC2EA00d12,closed,182196.88684920935,14078.265698982786,196299.27802639772,1654338380
0x200efe07c9c56663878e6fa2c5249b8cec245ecb221b2ba7c27f2e5c69a65a34,0x9f856fC3e2ea6D2ef7b1f030D4A8BF34556eAc5d,closed,119891.48170817482,4032.973740479128,123924.45544865391,1654179874
0xf593f2df83cc0b5bdc3920ef2c782f6b2a6f87a6603c26a5d778e3ede4d40021,0x89261103FA88a913c8D0dEbD00574FD16895407D,closed,46154.21036907985,18.07489747383861,46378.550582043754,1654041602
0x011c725f11b8da5de80cef9b52a5deccb120fcd7f276dd6ede76a7c2fc844860,0xdAe2Ad9B0Df4397BbAFCDD3EABb15FCA627A1Be6,closed,43224.796443063206,628.9703020808246,43890.572002711575,1653654149
QmZvNZLEvpEvrmaKkzKUxUvpadT9rZHN4uSkKxzEuUnFSb,0xDD659911EcBD4458db07Ee7cDdeC79bf8F859AbC,closed,101448.42382277032,8.568909121931467,101457.0597070619,1653601406
