11500000,9650,0.9845904647910448,1,
12000000,12074,0.9853504023146807,1,
12500000,22706,0.9896928250653962,1779,
13000000,34207,0.9949563299104628,1393,
13500000,41457,0.9967733805530948,3811,
14000000,47360,0.9975910900801723,3735,
14500000,53779,0.9980772151083352,3507,
15000000,61852,0.9984511309561386,3219,
