0xbcff8b0b9419b9a88c44546519b1e909cf330399-27,14058170,0xbabe61887f1de2713c6f97e567623453d3c79f67,7,7,0
0xbcff8b0b9419b9a88c44546519b1e909cf330399-28,14217154,0xbabe61887f1de2713c6f97e567623453d3c79f67,6,6,0
0xbcff8b0b9419b9a88c44546519b1e909cf330399-29,14217720,0xb10fe1db47ce0a5297c5c7360621541274e281b4,6,5,1
0xbcff8b0b9419b9a88c44546519b1e909cf330399-3,10876214,0x432317153fb2d2dace8789c844bf2db48fcde257,14,14,0
0xbcff8b0b9419b9a88c44546519b1e909cf330399-30,14217852,0x39415255619783a2e71fcf7d8f708a951d92e1b6,6,6,0
0xbcff8b0b9419b9a88c44546519b1e909cf330399-31,14256568,0xbabe61887f1de2713c6f97e567623453d3c79f67,26,26,0
0xbcff8b0b9419b9a88c44546519b1e909cf330399-32,14492944,0xbabe61887f1de2713c6f97e567623453d3c79f67,27,26,1
0xbcff8b0b9419b9a88c44546519b1e909cf330399-33,14704535,0xbabe61887f1de2713c6f97e567623453d3c79f67,11,11,0
0xbcff8b0b9419b9a88c44546519b1e909cf330399-34,14771451,0x745748bcfd8f9c2de519a71d789be8a63dd7d66c,8,8,0
0xbcff8b0b9419b9a88c44546519b1e909cf330399-35,14803912,0xbabe61887f1de2713c6f97e567623453d3c79f67,11,11,0
0xbcff8b0b9419b9a88c44546519b1e909cf330399-36,14859896,0xbabe61887f1de2713c6f97e567623453d3c79f67,23,19,4
0xbcff8b0b9419b9a88c44546519b1e909cf330399-37,14866006,0xbabe61887f1de2713c6f97e567623453d3c79f67,17,17,0
0xbcff8b0b9419b9a88c44546519b1e909cf330399-38,14884461,0xbabe61887f1de2713c6f97e567623453d3c79f67,19,9,10
0xbcff8b0b9419b9a88c44546519b1e909cf330399-39,15004098,0x5b908e3a23823fd9da157726736bacbff472976a,1,2570293909598149175221,0
0xbcff8b0b9419b9a88c44546519b1e909cf330399-4,10905539,0xbe286d574b1ea46f54955bd856821f84dfd20b2e,10,10,0
0xbcff8b0b9419b9a88c44546519b1e909cf330399-40,15007698,0x5b908e3a23823fd9da157726736bacbff472976a,1,1,0
0xbcff8b0b9419b9a88c44546519b1e909cf330399-41,15013322,0x5b908e3a23823fd9da157726736bacbff472976a,8,7,1
0xbcff8b0b9419b9a88c44546519b1e909cf330399-42,15038666,0xb36a0671b3d49587236d7833b01e79798175875f,15,2533703461520051628524,2
0xbcff8b0b9419b9a88c44546519b1e909cf330399-5,10907008,0x65c7893fa7e8a8d2f555ca4ca73a9a569cbe9c15,14,13,1
0xbcff8b0b9419b9a88c44546519b1e909cf330399-6,10951166,0x94a468fcb53a043bf5cd95ef21892e02c71134be,31,17,14
0xbcff8b0b9419b9a88c44546519b1e909cf330399-7,11022689,0x65c7893fa7e8a8d2f555ca4ca73a9a569cbe9c15,22,21,1
0xbcff8b0b9419b9a88c44546519b1e909cf330399-8,11041291,0x432317153fb2d2dace8789c844bf2db48fcde257,22,22,0
0xbcff8b0b9419b9a88c44546519b1e909cf330399-9,11057337,0x2d8304750a8ac17dc1b9a5da1c85c0a55f12c3d3,6,6,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-0,10690157,0xbe286d574b1ea46f54955bd856821f84dfd20b2e,2,1,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-1,10708647,0x431e81e5dfb5a24541b5ff8762bdef3f32f96354,1,1,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-10,10809610,0xbe286d574b1ea46f54955bd856821f84dfd20b2e,12,11,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-100,13546038,0x8f46daf12390e6645715753cf7e65e8d935fa118,7,7,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-101,13546137,0x0cebb78bf382d3b9e5ae2b73930dc41a9a7a5e06,9,9,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-102,13557898,0xb0b2b405c9d09d129e9f9b18c9dd218c532f2b2a,1,1,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-103,13563390,0x16ec2aea80863c1fb4e13440778d0c9967fc51cb,6,6,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-104,13622453,0xbabe61887f1de2713c6f97e567623453d3c79f67,12,12,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-105,13664438,0xb0b2b405c9d09d129e9f9b18c9dd218c532f2b2a,0,0,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-106,13664850,0xa2dee32662f6243da539bf6a8613f9a9e39843d3,9,9,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-107,13679055,0xb00b482114a094df6b3841b27161307c9879948e,17,17,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-108,13709634,0x0cebb78bf382d3b9e5ae2b73930dc41a9a7a5e06,10,10,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-109,13765803,0x51dfca1cb4eac9f9207fb8ab43e96ff5b99ff24f,15,15,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-11,10874927,0x432317153fb2d2dace8789c844bf2db48fcde257,19,19,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-110,13784121,0x70f994a316a76a18c1ed05e1f5a2756d933c3c7a,11,11,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-111,13796090,0xf337a84e91ba573baf26a74b8341f9e8501f2757,1,0,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-112,13836279,0xbabe61887f1de2713c6f97e567623453d3c79f67,17,17,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-113,13856464,0x70f994a316a76a18c1ed05e1f5a2756d933c3c7a,10,10,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-114,13916224,0x5180db0237291a6449dda9ed33ad90a38787621c,41,31,10
0xe478de485ad2fe566d49342cbd03e49ed7db3356-115,13920263,0x70f994a316a76a18c1ed05e1f5a2756d933c3c7a,15,15,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-116,13947364,0x8f46daf12390e6645715753cf7e65e8d935fa118,16,15,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-117,13947387,0x8a7915b7727b0d198719864bfbf9c8e4caf9b21e,15,14,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-118,13982271,0x16585044cde6e2da20ebe8ad9d468b248ac62041,12,12,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-119,14022346,0xa2dee32662f6243da539bf6a8613f9a9e39843d3,10,10,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-12,10957851,0x432317153fb2d2dace8789c844bf2db48fcde257,9,8,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-120,14038051,0x0000000000e189dd664b9ab08a33c4839953852c,9,9,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-121,14039041,0xda25ee226e534d868f0dd8a459536b03fee9079b,9,9,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-122,14069622,0x0000000000e189dd664b9ab08a33c4839953852c,11,11,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-123,14121879,0x173b6bc070efda94f5ee14dcb0fe05689c871f9f,1,1,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-124,14198866,0x111ad4c50f52eb1097f3153ad2823bd326b0a80b,11,11,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-125,14199148,0x0000000000e189dd664b9ab08a33c4839953852c,11,11,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-126,14205962,0x51dfca1cb4eac9f9207fb8ab43e96ff5b99ff24f,2,2,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-127,14210938,0xb36a0671b3d49587236d7833b01e79798175875f,13,12,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-128,14213129,0xd6d30f186e802c1558b8137bd730f7f4aec17ae7,10,10,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-129,14216066,0x173b6bc070efda94f5ee14dcb0fe05689c871f9f,3,2,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-13,10961631,0x94a468fcb53a043bf5cd95ef21892e02c71134be,17,8,9
0xe478de485ad2fe566d49342cbd03e49ed7db3356-130,14251454,0x0000000000e189dd664b9ab08a33c4839953852c,6,6,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-131,14260166,0x947b7742c403f20e5faccdac5e092c943e7d0277,9,9,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-132,14262443,0x0459dda9eb7062e6fdca6293a4c363722fca6102,10,9,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-133,14278530,0x0000000000e189dd664b9ab08a33c4839953852c,1,1,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-134,14295028,0xae653682dee958914a82c9628de794dcbbee3d04,10,9,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-135,14306829,0xbabe61887f1de2713c6f97e567623453d3c79f67,19,19,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-136,14306893,0x39415255619783a2e71fcf7d8f708a951d92e1b6,17,17,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-137,14306961,0x425d16b0e08a28a3ff9e4404ae99d78c0a076c5a,10,9,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-138,14307871,0x0000000000e189dd664b9ab08a33c4839953852c,2,1,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-139,14347046,0xae653682dee958914a82c9628de794dcbbee3d04,2,2,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-14,10963891,0x432317153fb2d2dace8789c844bf2db48fcde257,30,28,2
0xe478de485ad2fe566d49342cbd03e49ed7db3356-140,14352164,0xae653682dee958914a82c9628de794dcbbee3d04,2,1,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-141,14361835,0xc6626af9e07a4eb0250f339723ec985d7e6cbc1e,2,1,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-142,14396008,0x745748bcfd8f9c2de519a71d789be8a63dd7d66c,20,19,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-143,14400714,0xfb36a48b4e04158b5b9cad5e29a7bd8d6dcb4b80,1,1,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-144,14403696,0x0000000000e189dd664b9ab08a33c4839953852c,2,1,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-145,14411253,0xae653682dee958914a82c9628de794dcbbee3d04,2,1,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-146,14416714,0x0000000000e189dd664b9ab08a33c4839953852c,2,1,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-147,14439268,0xae653682dee958914a82c9628de794dcbbee3d04,2,2,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-148,14444615,0xbabe61887f1de2713c6f97e567623453d3c79f67,9,9,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-149,14449907,0xb36a0671b3d49587236d7833b01e79798175875f,7,7,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-15,10966233,0xbe286d574b1ea46f54955bd856821f84dfd20b2e,34,32,2
0xe478de485ad2fe566d49342cbd03e49ed7db3356-150,14457501,0xbabe61887f1de2713c6f97e567623453d3c79f67,3,2,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-151,14464567,0x0000000000e189dd664b9ab08a33c4839953852c,4,3,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-152,14482494,0xd09583bbf77d0da34cd02612fe41af4ae37ebc95,19,19,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-153,14484860,0x5180db0237291a6449dda9ed33ad90a38787621c,0,0,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-154,14513842,0x1128076b88ebc51e9c0b0b1ed64ec2fe45bd47df,4,3,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-155,14519221,0x921196a650edf38d1a899badbc1834dd16d65d7b,1,1,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-156,14522092,0x10d4cca891a61ab472f81997c4e01dcdf1f471fa,5,4,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-157,14524894,0x50af456e922e89d9e9347f1a7edc7d96dbd25b95,2,2,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-158,14527525,0xffeb18cb3ed1aecf42e6e7c1e9dae603c730f695,7,6,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-159,14529410,0xae653682dee958914a82c9628de794dcbbee3d04,14,14,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-16,10966257,0x68d18c0b5d39eaed4ee7778b03e9fd76d6596b8f,34,32,2
0xe478de485ad2fe566d49342cbd03e49ed7db3356-160,14531326,0x50af456e922e89d9e9347f1a7edc7d96dbd25b95,4,3,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-161,14547434,0x745748bcfd8f9c2de519a71d789be8a63dd7d66c,11,11,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-162,14570718,0x71f718d3e4d1449d1502a6a7595eb84ebccb1683,15,15,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-163,14574298,0x947b7742c403f20e5faccdac5e092c943e7d0277,5,4,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-164,14576876,0xb00b482114a094df6b3841b27161307c9879948e,5,4,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-165,14578396,0xeac332fa2d0746b51cc4b98972bd3fd7102bf255,5,5,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-166,14579818,0x5180db0237291a6449dda9ed33ad90a38787621c,2,1,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-167,14609635,0x9c5083dd4838e120dbeac44c052179692aa5dac5,11,10,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-168,14610336,0xae653682dee958914a82c9628de794dcbbee3d04,3,2,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-169,14623714,0xbabe61887f1de2713c6f97e567623453d3c79f67,3,2,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-17,10966336,0x65c7893fa7e8a8d2f555ca4ca73a9a569cbe9c15,35,32,3
0xe478de485ad2fe566d49342cbd03e49ed7db3356-170,14649602,0xae653682dee958914a82c9628de794dcbbee3d04,4,3,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-171,14650408,0x9c5083dd4838e120dbeac44c052179692aa5dac5,4,3,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-172,14662789,0x5180db0237291a6449dda9ed33ad90a38787621c,4,3,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-173,14666615,0x425d16b0e08a28a3ff9e4404ae99d78c0a076c5a,4,3,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-174,14679565,0x7285502ed0a0ed25f65941e480bda7114492acf9,10,10,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-175,14680885,0xa2026e62bfd1f1a2d8b89a19f3fa0ba42b52f0bf,37,37,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-176,14691536,0x745748bcfd8f9c2de519a71d789be8a63dd7d66c,4,3,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-177,14694099,0x9d08a6f2ac7ac6c6dc366c00c3f983eb067dc404,4,3,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-178,14696482,0x921196a650edf38d1a899badbc1834dd16d65d7b,5,3,2
0xe478de485ad2fe566d49342cbd03e49ed7db3356-179,14698815,0xb36a0671b3d49587236d7833b01e79798175875f,20,18,2
0xe478de485ad2fe566d49342cbd03e49ed7db3356-18,10966356,0x0000a441fbb1fbaadf246539bf253a42abd31494,36,34,2
0xe478de485ad2fe566d49342cbd03e49ed7db3356-180,14700620,0x0000000000e189dd664b9ab08a33c4839953852c,15,15,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-181,14700663,0x745748bcfd8f9c2de519a71d789be8a63dd7d66c,5,3,2
0xe478de485ad2fe566d49342cbd03e49ed7db3356-182,14711253,0x0000000000e189dd664b9ab08a33c4839953852c,20,10,10
0xe478de485ad2fe566d49342cbd03e49ed7db3356-183,14718622,0xfddfe525054efaad204600d00ca86adb1cc2ea8a,26,23,3
0xe478de485ad2fe566d49342cbd03e49ed7db3356-184,14801123,0x745748bcfd8f9c2de519a71d789be8a63dd7d66c,14,14,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-185,14830436,0x9e0bce7ec474b481492610eb9dd5d69eb03718d5,29,23,6
0xe478de485ad2fe566d49342cbd03e49ed7db3356-186,14895937,0x4209c9ea64fb4fa437eb950b3839a43c99d96c06,10,5,5
0xe478de485ad2fe566d49342cbd03e49ed7db3356-187,14956090,0x947b7742c403f20e5faccdac5e092c943e7d0277,107,106,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-188,14968446,0x71f718d3e4d1449d1502a6a7595eb84ebccb1683,132,132,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-189,14974904,0xc9380eb3ba8a6d02db426119942a25eead8a12e6,6,3,3
0xe478de485ad2fe566d49342cbd03e49ed7db3356-19,11001461,0x6f9ac5b3fa4308620c6763d9aa5a65446e75f5b5,15,5,10
0xe478de485ad2fe566d49342cbd03e49ed7db3356-190,14999980,0x947b7742c403f20e5faccdac5e092c943e7d0277,28,26,2
0xe478de485ad2fe566d49342cbd03e49ed7db3356-191,15007785,0x71f718d3e4d1449d1502a6a7595eb84ebccb1683,40,40,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-192,15013617,0x71f718d3e4d1449d1502a6a7595eb84ebccb1683,10,9,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-193,15024267,0xd09583bbf77d0da34cd02612fe41af4ae37ebc95,43,43,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-194,15040779,0xd09583bbf77d0da34cd02612fe41af4ae37ebc95,8,8,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-195,15041934,0xc9380eb3ba8a6d02db426119942a25eead8a12e6,7,4,3
0xe478de485ad2fe566d49342cbd03e49ed7db3356-196,15048798,0x947b7742c403f20e5faccdac5e092c943e7d0277,22,22,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-197,15056343,0x71f718d3e4d1449d1502a6a7595eb84ebccb1683,29,29,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-198,15090481,0x745748bcfd8f9c2de519a71d789be8a63dd7d66c,4,4,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-199,15098343,0x6feb7be522db641a5c0f246924d8a92cf3218692,12,12,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-2,10724627,0x9a4a20fc422f849caa37fd32a873223e23077317,21,20,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-20,11010956,0x65c7893fa7e8a8d2f555ca4ca73a9a569cbe9c15,62,61,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-21,11042171,0x65c7893fa7e8a8d2f555ca4ca73a9a569cbe9c15,54,54,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-22,11043857,0x68d18c0b5d39eaed4ee7778b03e9fd76d6596b8f,45,45,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-23,11055831,0x68d18c0b5d39eaed4ee7778b03e9fd76d6596b8f,32,32,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-24,11140950,0x432317153fb2d2dace8789c844bf2db48fcde257,90,90,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-25,11147316,0x432317153fb2d2dace8789c844bf2db48fcde257,1,1,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-26,11147474,0x65c7893fa7e8a8d2f555ca4ca73a9a569cbe9c15,38,37,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-27,11147546,0xbe286d574b1ea46f54955bd856821f84dfd20b2e,36,34,2
0xe478de485ad2fe566d49342cbd03e49ed7db3356-28,11295271,0x432317153fb2d2dace8789c844bf2db48fcde257,95,94,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-29,11368871,0xb113d139d00a01270737279e0ccb28ef41884594,102,101,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-3,10770584,0xbe286d574b1ea46f54955bd856821f84dfd20b2e,13,10,3
0xe478de485ad2fe566d49342cbd03e49ed7db3356-30,11382784,0xb113d139d00a01270737279e0ccb28ef41884594,32,32,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-31,11421754,0xf96da4775776ea43c42795b116c7a6eccd6e71b5,0,0,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-32,11467197,0xb113d139d00a01270737279e0ccb28ef41884594,44,44,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-33,11510143,0xb113d139d00a01270737279e0ccb28ef41884594,34,34,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-34,11597217,0x70f994a316a76a18c1ed05e1f5a2756d933c3c7a,17,17,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-35,11766119,0xeaa9ffaf11cfadde18645875151fbf85ed6c8c98,133,133,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-36,11785476,0xb113d139d00a01270737279e0ccb28ef41884594,14,14,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-37,11831480,0x70f994a316a76a18c1ed05e1f5a2756d933c3c7a,12,12,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-38,11876324,0xb113d139d00a01270737279e0ccb28ef41884594,32,32,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-39,11922541,0x8f46daf12390e6645715753cf7e65e8d935fa118,27,27,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-4,10784423,0xf96da4775776ea43c42795b116c7a6eccd6e71b5,20,15,5
0xe478de485ad2fe566d49342cbd03e49ed7db3356-40,12010514,0x0000000000e189dd664b9ab08a33c4839953852c,36,36,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-41,12240459,0x0000000000e189dd664b9ab08a33c4839953852c,47,47,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-42,12253581,0x0000000000e189dd664b9ab08a33c4839953852c,33,33,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-43,12283140,0x0000000000e189dd664b9ab08a33c4839953852c,51,50,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-44,12296677,0x0000000000e189dd664b9ab08a33c4839953852c,822,822,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-45,12322780,0x8a7915b7727b0d198719864bfbf9c8e4caf9b21e,124,124,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-46,12466992,0x8f46daf12390e6645715753cf7e65e8d935fa118,55,55,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-47,12557946,0x0000a441fbb1fbaadf246539bf253a42abd31494,105,103,2
0xe478de485ad2fe566d49342cbd03e49ed7db3356-48,12558013,0xd8ce0efcc3f2dd2ea0b1d7b9bd260a3987f7ad46,120,119,1
0xe478de485ad2fe566d49342cbd03e49ed7db3356-49,12602751,0xd8ce0efcc3f2dd2ea0b1d7b9bd260a3987f7ad46,80,80,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-5,10789549,0x431e81e5dfb5a24541b5ff8762bdef3f32f96354,19,17,2
0xe478de485ad2fe566d49342cbd03e49ed7db3356-50,12641053,0xb113d139d00a01270737279e0ccb28ef41884594,26,26,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-51,12641215,0xb00b482114a094df6b3841b27161307c9879948e,19,19,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-52,12647560,0xb00b482114a094df6b3841b27161307c9879948e,29,29,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-53,12667744,0xb113d139d00a01270737279e0ccb28ef41884594,25,25,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-54,12737695,0xdedf3000d83bd3550d7d2080cc48a488c93a9442,22,22,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-55,12825969,0xdedf3000d83bd3550d7d2080cc48a488c93a9442,16,16,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-56,12844547,0xdedf3000d83bd3550d7d2080cc48a488c93a9442,18,18,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-57,12876397,0xdedf3000d83bd3550d7d2080cc48a488c93a9442,12,12,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-58,12885327,0xdedf3000d83bd3550d7d2080cc48a488c93a9442,8,8,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-59,12915086,0x71f718d3e4d1449d1502a6a7595eb84ebccb1683,16,16,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-6,10797128,0xbe286d574b1ea46f54955bd856821f84dfd20b2e,0,0,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-60,12915370,0xdedf3000d83bd3550d7d2080cc48a488c93a9442,11,11,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-61,12960623,0xdedf3000d83bd3550d7d2080cc48a488c93a9442,20,18,2
0xe478de485ad2fe566d49342cbd03e49ed7db3356-62,13093954,0xbabe61887f1de2713c6f97e567623453d3c79f67,23,23,0
0xe478de485ad2fe566d49342cbd03e49ed7db3356-63,13094709,0x947b7742c403f20e5faccdac5e092c943e7d0277,10,10,0
